text,label
"Thủ tướng nêu rõ, 15 ngày tới là “giờ vàng” quan trọng quyết định chúng ta có ngăn chặn được dịch bệnh hay không.",-1
"- Từ ngày mai 23/4, cả nước cơ bản dừng thực hiện cách ly xã hội như quy định của Chỉ thị 16, trừ một số huyện của Hà Nội, Hà Giang và Bắc Ninh.

- Yên Bái, Hải Dương, Hải phòng và Gia Lai sẽ là những địa phương tiếp theo cho học sinh đi học lại từ ngày mai.

- Sẽ xử lý nghiêm các cơ sở găm hàng, tăng giá bán thuốc tại Hà Nội.

- Nước Anh vẫn đang phải căng mình trong cuộc chiến COVID-19 và mục tiêu mới của ngành Y tế nước này là: Trang bị đủ đồ bảo hộ cho những y bác sĩ trên tuyến đầu chống dịch.

- Singapore - ổ dịch COVID -19 lớn nhất Đông Nam Á vẫn đang diễn biến phức tạp, chính vì thế quốc đảo này sẽ kéo dài lệnh cách ly xã hội tới 1/6 với nhiều biện pháp thắt chặt hơn.",-1
"Chuyên gia dịch tễ, phó giáo sư - tiến sĩ Bùi Quang Vinh - giảng viên Trường đại học Y Dược TPHCM - nhận định: “Ai cũng thắc mắc, tại sao UBND TPHCM lại đưa ra kiến nghị về việc cho học sinh nghỉ hết tháng Ba? Chắc chắn lãnh đạo TPHCM có sự tham khảo ý kiến của giới chuyên môn trước khi đưa kiến nghị. Tôi ủng hộ quan điểm này”. 🆘ĐỪNG XEM THƯỜNG!  🛑Phóng viên: Vì sao ông ủng hộ, thưa ông?... Phó giáo sư - tiến sĩ Bùi Quang Vinh: Dịch lần này rất nguy hiểm, diễn biến thật khó lường. Tình hình ở Trung Quốc dường như đã không còn kiểm soát được và tất cả chỉ còn mong chờ tới khi trời nắng nóng lên, để hy vọng virus tự nó dừng lại. Tại Việt Nam, cho tới giờ phút này, công tác phòng chống của mình tốt, dịch đã được kiểm soát và chưa thấy phát triển thêm. Nhưng vấn đề là, nếu cho học sinh đi học lại vào đầu tháng Ba, tình hình rất dễ rơi vào thế trở tay không kịp. Chỉ cần một, hai bệnh nhân từ nơi nào đó vào TPHCM, chúng ta sẽ trở lại tình trạng ban đầu, thậm chí, có khi phải phong tỏa tất cả cơ sở giống như Hàn Quốc hiện nay. Điều này còn tệ hại hơn. Virus lây qua đường nước bọt, tiếp xúc trực tiếp và càng ngày càng rõ đường lây qua không khí, dù ban đầu nghĩ là không. Đây là cơ chế lây lan nguy hiểm nhất. Điển hình là con tàu Diamond Princess. Nguy cơ lây nhiễm qua không khí đi theo đường vận chuyển cực lớn. Như vậy, hiện tại, tình trạng đang tốt, nhưng nếu sắp tới tựu trường, cùng với hoạt động giao thông, giao thương, du lịch của một thành phố có đầy đủ cảng biển, cảng hàng không thì khả năng “vỡ trận” khó tránh khỏi. Nếu giảm bớt công tác cách ly vào tháng Ba, tức cho học sinh đi học lại, chỉ cần một trường hợp nào đó xảy ra thì hậu quả sẽ lâu dài. Chúng ta còn phải xét trong bối cảnh, một vài tuần nữa, tôi dự đoán dịch sẽ lan ra nhiều quốc gia hơn. Chi bằng nếu chúng ta tiếp tục giữ được tình trạng này trong suốt tháng Ba và đầu tháng Tư mà vẫn không có ca mới, TPHCM có lẽ sẽ là nơi có nhiều điều kiện thuận lợi nhất để phát triển kinh tế, du lịch… vào giai đoạn hậu dịch. 🛑Ông có thể phân tích thêm, việc cho học sinh nghỉ học có ý nghĩa như thế nào trong phòng chống dịch? - Thật sự mà nói, học sinh là đối tượng có nguy cơ không cao lắm, tỷ lệ tử vong cũng không nhiều so với người già (đa số ca tử vong từ 60 tuổi trở lên). Việc cho nghỉ học như thời gian vừa qua khiến hoạt động giảng dạy và các lĩnh vực dịch vụ hậu cần phục vụ trường học ngưng lại, cha mẹ không đi lại đưa rước con, trẻ con ở nhà thì cha mẹ cũng phải chia nhau ở nhà theo hoặc có hình thức nào đó, tức phần lớn sinh hoạt đã được gói gọn trong gia đình. Điều đó vô hình trung đã hạn chế vấn đề di chuyển và giúp hạn chế lây lan rất lớn. Virus corona chủng mới “sợ” nắng, nhưng cũng đừng chủ quan nghĩ rằng nắng nóng hạn chế khả năng lây lan. Kinh nghiệm xương máu từ tất cả các vụ dịch bệnh lớn là giới chức chính trị và quản lý y tế đánh giá thấp tình hình, đến khi nhận ra thì đã quá muộn. Nếu cứ giữ vững được tình hình này cho đến đầu tháng Tư, sẽ hết sức thuận lợi cho công tác phòng chống dịch trong thời gian tới. 🛑Nếu đến tháng Tư mà tình hình dịch bệnh ở Trung Quốc và thế giới vẫn không được cải thiện thì sao, thưa ông? - Trước khi trả lời trực tiếp, cần dẫn dắt thế này: ban đầu, người ta gọi là dịch do virus corona chủng mới gây ra. Sau đó, Tổ chức Y tế thế giới (WHO) thống nhất gọi là COVID-19. Nhưng sau đó, nhiều nhà khoa học lại thấy rằng, nên gọi dịch này bằng cái tên “SARS-CoV-2” (corona biến chủng) vì mô hình của nó giống hệt đại dịch SARS năm 2003 nhưng ở mức độ cao hơn rất nhiều. Nhìn lại các đại dịch cúm kinh hoàng nhất lịch sử nhân loại như SARS năm 2003 do virus corona gây ra, dịch cúm H1N1 năm 1918 do virus influenza gây ra đều có đặc điểm chung là kéo dài trong vòng 18 tháng và diễn tiến ít nhất ba đợt. Năm 1918, đợt 1 từ tháng 3-6, đợt 2 vào tháng Chín và thường khốc liệt nhất sau khi có dấu hiệu bớt đi. Dịch giảm xuống vào tháng 11-12 và đợt thứ ba vào mùa xuân năm sau. Giai đoạn 2<PHONE>, đại dịch SARS kéo dài trong mùa đông, mùa nắng giảm xuống rồi quay trở lại và kéo dài tiếp khoảng 18 tháng chứ không phải nắng lên là hết ngay. Đặc biệt, có nhiều trường hợp COVID-19 vẫn tồn tại virus sau khi chữa xong và tiếp tục lây nhiễm, có người mắc lần thứ hai. Trước mắt, tranh thủ dịch giảm khi trời nắng nóng ở miền Nam khoảng tháng Tư, miền Bắc khoảng tháng Năm, còn ở Vũ Hán phải đến tháng Sáu, như vậy người ta cứ lấy tháng Tư là cột mốc khí hậu nắng lên trên toàn cầu để mà hy vọng, rồi tính tiếp. Đừng chủ quan trước một con virus “bất quy tắc” 🛑Niềm hy vọng đó có mong manh không, thưa ông? - Về nguyên tắc, khi xử lý một vụ dịch, người ta tìm cách cách ly cho qua thời gian bệnh đang tiến triển, theo dõi cho tới khi nào không còn triệu chứng và hy vọng kháng thể sớm xuất hiện. Có một quy luật trong một trận dịch là không bao giờ nó giết hết 100% ca mắc, chỉ có tỷ lệ nhất định, cao hay thấp. Khi một cộng đồng có tỷ lệ mắc cao thì một thời gian, tự động virus thoái trào do có kháng thể trong cộng đồng, cộng với vấn đề thời tiết. Đại dịch bệnh truyền nhiễm luôn có bốn giai đoạn theo chu kỳ gồm ủ bệnh, khởi bệnh, toàn phát và lụi tàn hay khỏi bệnh. Chu kỳ này thay đổi tùy theo từng loại virus và có thể có biến dị. Ban đầu, virus rất “hiền”, như trận dịch năm 1918. Xuất hiện tháng 3-6 ở châu Âu, virus chỉ gây triệu chứng cảm cúm thông thường, tử vong không cao. Nhưng đợt thứ 2, từ tháng 9-11, đã từ châu Âu lan qua châu Mỹ và tình hình nghiêm trọng khi tỷ lệ tử vong lớn. Nó đã giết chết 50 triệu người. Tại Mỹ, trong một ngày, có đến 1.400 người chết. Bệnh khởi phát nhanh đến nỗi sáng ho, chiều sốt và qua đời. Do đó, độc tính của virus thay đổi chứ không cố định theo thời gian. Thời gian ủ bệnh cho đến khi có triệu chứng đầu tiên trung bình là 5 ngày. Theo khuyến cáo của WHO, thời gian ủ bệnh của COVID-19 trung bình là 14 ngày và hy vọng sẽ an toàn trong 95% trường hợp. Hiện đã phát hiện có ca 27 ngày sau mới có triệu chứng. Như vậy, nếu muốn an toàn, phải nâng lên 21 ngày, nhưng chưa có khuyến cáo từ WHO.  🛑Ông có thể thông tin rõ thêm về các trường hợp được cho là nhiễm lại COVID-19? - Tất cả dựa vào các thông tin từ Trung Quốc khi số trường hợp ở đó sau khi khỏi bệnh thì tái phát bệnh, nhiễm lại. Ngoài việc virus biến đổi, tôi nghĩ đến khả năng cao hơn, đó là con virus không bao giờ biến mất trên bệnh nhân đó. Nó giống như viêm gan B. Mật độ virus khi được cho là “khỏi bệnh” đã quá thấp, tức người lành mang trùng, nhưng virus vẫn tồn tại trong cơ thể. Về mặt y khoa, đó là điều rất quan ngại vì virus sống trong cơ thể đó mà không có triệu chứng thì đó là nguồn lây kinh khủng. COVID-19 khác virus corona gây SARS năm 2003 rất nhiều. Thứ nhất, thời gian ủ bệnh cao hơn, 14 so với 7 ngày. Thứ hai, trong thời gian ủ bệnh thì cơ thể không có triệu chứng nhưng COVID-19 vẫn có khả năng lây, còn SARS 2003 chỉ lây khi có triệu chứng ho mà thôi. Thứ ba, nếu như tỷ lệ tử vong của SARS khoảng 10%, thì COVID-19 chỉ 2%, nhưng độ lây nhiễm lại gấp hàng chục lần. Ghê gớm là nó có khả năng biến dị và tồn tại lâu dài trong cơ thể để thành một nguồn lây. Y học dự phòng quốc tế có câu, tất cả những điều tiên đoán đều quan trọng nhưng hầu hết đều sai lầm, có nghĩa là chúng ta không thể chắc chắn về điều gì hết. Tôi thấy trong 16 ca ghi nhận của mình, có ca lớn tuổi nhất là một Việt kiều trên 70 tuổi, còn lại là người trẻ trở về từ vùng dịch. Họ đã âm tính rồi thì coi như khả năng lây bằng 0. Nhưng cũng có thể xảy ra tình huống người đó có thể quay lại, điều này liên quan đến miễn dịch của từng người. Tất cả điều này là do lý luận mà ra chứ chưa đủ bằng chứng vì chúng ta đứng quan sát từ bên ngoài. Những chuyên gia thực sự của Hoa Kỳ cũng chưa được phép vào tâm dịch Vũ Hán. Nhưng cần thấy, dịch mang hai đặc tính là lây nhiễm và tử vong. Theo quy luật, con virus nào có tỷ lệ sát thương cao thì khả năng lây nhiễm lại thấp. Nhưng COVID-19 phá vỡ quy luật này khi lây cao và tử vong cũng khá cao. Chúng ta có thể liệt kê những điều “bất quy tắc” của COVID-19 để thấy, đừng chủ quan. TPHCM có nguy cơ rất cao 🛑Ông tiên lượng thế nào nếu cho học sinh đi học lại vào đầu tháng tới, thưa ông? - Nếu không có gì biến động và vẫn giữ được 16 ca mắc cho tới đó thì quá tốt. Nhưng theo tôi, khả năng này rất khó xảy ra. Khả năng thứ hai là, vài trường hợp mới xuất hiện và chúng ta tiếp tục cô lập, kiểm soát, khống chế được. Khả năng xấu nhất là nó “bùng nổ” như Hàn Quốc, Ý thì rất khó cô lập. Để tiếp tục làm tốt công tác phòng dịch, đòi hỏi những điều kiện gồm sự ủng hộ của thời tiết, điều kiện dịch tễ học không biến động và không có nguồn lây thường xuyên xâm nhập. Với các điều kiện trên, ta thấy TPHCM chỉ có được lợi thế duy nhất là thời tiết nắng nóng, nhưng ngược lại, TPHCM là nơi giao thương nhiều hơn các nơi khác. Sự lưu thông, du lịch, buôn bán, lao động là những yếu tố bất lợi khiến rất khó giữ được điều kiện dịch tễ học không biến động và không có nguồn lây mới.  16 ca vừa qua chủ yếu về từ vùng dịch, trong đó có hai du khách Trung Quốc đi qua. Trong tháng 3-4, tôi nghĩ khả năng lây rất lớn qua đường vận chuyển, giao thương và khả năng lây nhiễm cộng đồng có thể xảy ra. Lây nhiễm cộng đồng có nghĩa là rất khó tìm ra được yếu tố lây nhiễm, tức tương tự như ở Hàn Quốc, Ý dù không có “yếu tố Trung Quốc” hay về từ vùng dịch nữa, mà các ca tự nhiên xuất hiện. Cho học sinh nghỉ học là biện pháp tốt nhất để giảm bớt nguy cơ lây nhiễm từ cộng đồng. Có lẽ hơi bi quan, nhưng nhiều nhà khoa học trên thế giới còn bi quan hơn mình nhiều. Nửa tháng trước, giáo sư dịch tễ học <URL> Lipsitch (Đại học Y tế công cộng Harvard, Trưởng trung tâm Động học bệnh truyền nhiễm Harvard) phát biểu: “Tôi nghĩ rằng, có thể chúng ta sẽ chứng kiến một đại dịch toàn cầu. Nếu đại dịch xảy ra, 40-70% dân số thế giới có thể nhiễm trùng trong năm tới. Đây thực sự là vấn đề toàn cầu mà sẽ không biến mất trong 1-2 tuần. Điều làm dịch này khó kiểm soát hơn SARS là nó có thể lây nhiễm khi bạn chưa có triệu chứng bệnh. Tôi nghĩ rằng, chúng ta nên chuẩn bị cho một tình huống tương đương với một mùa cúm rất, rất xấu”. Còn mới đây, hôm 21/2, bác sĩ Benhur Lee (giáo sư vi sinh học, Đại học Y khoa Mount Sinai - ISMMS) viết: “Con số báo cáo từ nhiều quốc gia trong 36 giờ qua cho thấy, sự lan truyền từ người sang người của SARS-CoV-2 khẳng định nỗi lo rằng, virus đang trên đường gây một đại dịch toàn cầu”. 🛑Chúng ta nên ứng phó như thế nào, thưa ông? - Quan trọng nhất là chính sách của nhà nước về dự phòng con đường lây liên quan đến việc di chuyển. Biện pháp đeo khẩu trang, sát khuẩn không hiệu quả bằng việc kiểm soát các cửa khẩu. Chuyên gia quốc tế nhấn mạnh rằng, điều chắc chắn nhất các bạn có thể rút ra là không có gì chắc chắn cả. Vì thế, phải nhìn xem, chờ thêm một thời gian, từ đây đến tháng Ba, tức một tuần nữa, để quan sát các nước, lúc đó có đối sách phù hợp cũng chưa muộn. Tôi nhắc lại, đại dịch này rất khủng khiếp và diễn tiến khó lường, kéo dài và có thể thay đổi. Kinh nghiệm rút ra từ các đại dịch là các chính phủ thường đánh giá thấp tác hại của dịch khi nó mới xảy ra và chỉ hành động khi nó quá trễ. Nên tham khảo ý kiến chuyên môn và hết sức dè dặt, nếu không sẽ “thủng lưới”. * Xin cảm ơn ông.  Theo báo Phụ Nữ Xem thêm",-1
"Chiều cuối tuần ngày 21/6, người dân Việt Nam có cơ hội được chiêm ngưỡng sự kiện nhật thực một phần hiếm có.",-1
"Xác nhận khoang thương hàng 22 23 thì cả tàu không còn an toàn nữa. Lo nhất là chỗ mấy sân golf Vân Trì, Long Biên... Hạ Long, Đà Nẵng cũng không yên!",-1
"Nhiều ngày rồi, vụ ông Nguyễn Văn Điều, trưởng ban nội chính tỉnh uỷ Thái Bình say rượu lái xe tông chết một người, làm trọng thương hai người vẫn chưa có động tĩnh gì. Một vụ việc tày trời như vậy, vẫn chưa thấy khởi tố vụ án.

Cứ ngờ ngợ kịch bản kiểu để lâu chuyện lớn thành chuyện nhỏ, chuyện nhỏ thành chuyện không có gì.

Nhìn dáng ngồi bình thản của ông Điều, gương mặt vui vẻ bấm điện thoại, thậm chí còn cười mỉm chi, mới hiểu trong mắt quan nhân đầu đen máu đỏ của dân gần như là một cục đá lỡ vấp phải, tìm cách gạt đi là xong.

Làm thương vong ba con người rồi ngồi cười bấm điện thoại, rồi có thêm nhiều ngày nhẩn nhơ để có thời gian “chạy thuốc”, nghĩa là kể cả khi gây chuyện phạm pháp, nhiều người vẫn có nhiều đặc ân hơn cả dân lành không phạm tội.

Tôi tận chán cảnh phải bám nhẵng đòi nợ quan gia, vì chẳng được gì ngoài một trend dăm bữa nửa tháng. Nhưng đây là món nợ nhân mạng. Nếu Thái Bình không công minh vụ này, nghĩa là Thái Bình có rất nhiều Đường Nhuệ ngay trong hệ thống cán bộ.",-1
<URL>,-1
"Việc tập thể dục tại nhà - đặc biệt là tập theo những bài trên mạng, không có giáo án tập luyện theo tiến độ, năng lực, khiến người tập vì vội vàng hoặc quá hăng say có thể dẫn tới các chấn thương như rách cơ, bong gân, căng giãn các dây chằng, thậm chí đứt dây chằng, bong điểm bám xương, theo bác sĩ Phạm Thế Hiển, Khoa Chấn thương chỉnh hình, Bệnh viện Nguyễn Tri Phương (<URL>).
#suckhoe #tậpthểdụctạinhà #chấnthương",-1
"🌐 GẦN 5 TRIỆU RƯỠI NGƯỜI MẮC COVID-19 TRÊN TOÀN CẦU

🇺🇸 Ngày 24/5, Nhà Trắng thông báo đã quyết định cấm nhập cảnh vào Mỹ với hầu hết công dân nước ngoài từng ở Brazil 2 tuần gần nhất.

🇮🇳 Ngày 24/5 ghi nhận số ca nhiễm cao nhất kể từ khi dịch bùng phát tại Ấn Độ - quốc gia đông dân thứ 2 thế giới, với 7.113 trường hợp nhiễm.

🇦🇷 Tổng thống Argentina đã ký sắc lệnh kéo dài biện pháp cách ly xã hội bắt buộc tới ngày 7/6 sau khi ghi nhận sự gia tăng đột biến số ca mắc COVID-19 mới những ngày qua.

Trong giai đoạn giãn cách mới, lực lượng chức năng sẽ tăng cường kiểm soát tại nhiều điểm chốt và chỉ những người làm việc trong những lĩnh vực dịch vụ cơ bản được sử dụng phương tiện công cộng ở khu vực thủ đô Buenos Aires và các vùng đô thị lân cận.

Trẻ em được phép ra đường giải trí ở các công viên gần nhà trong thời gian 1 giờ vào cuối tuần với sự giám sát của người lớn.

🇬🇧 Nhiều giáo viên đã bày tỏ lo lắng việc mở cửa lại trường học trong bối cảnh Anh vẫn đang ở giáp ranh giữa cuối cấp độ 4 và đầu cấp độ 3 về mức độ nguy hiểm của COVID-19 (cấp độ 5 là nguy hiểm nhất và cấp độ 1 là nhẹ nhất).

Thủ tướng Boris Johnson cho biết, ông hiểu nỗi băn khoăn này, việc đi học trở lại từ tháng 6 cho tất cả các khối là không thể, nhưng cho rằng, việc mở cửa lại trường học là một phần rất quan trọng của giai đoạn đối phó tiếp theo của Chính phủ đối với đại dịch, bởi đi học có ý nghĩa quan trọng đối với an sinh, sức khỏe và tương lai của trẻ em và công bằng xã hội.

🌍 Đại dịch tiếp tục diễn biến phức tạp tại khu vực Trung Đông trong ngày 24/5, với số ca mắc mới trong ngày và tử vong đều ở mức cao.

🇮🇩 Dịch COVID-19 đã lan khắp tất cả 34 tỉnh thành của Indonesia.",-1
"Mưa lớn diện rộng tại Bắc Bộ, Bắc Trung Bộ từ chiều tối nay (22/5)",-1
"Nhiều tháng trời những bác sĩ nơi đây vẫn chưa về nhà, nhưng đổi lại hàng trăm người khác sẽ sớm thôi được trở về với gia đình.

Sẽ còn rất nhiều câu chuyện được kể trong ""CÂU CHUYỆN TỪ VÙNG DỊCH"" lên sóng 20h hàng ngày trên VTV1.",-1
"Thứ tự các nước tài trợ cho WHO : 1. Mỹ. 2. Anh. ...8. Úc....21. Trung Quốc....
Vì sao TQ tài trợ ít mà thao túng được WHO. Vì các nước họ tài trợ vào tổ chức, TQ tài trợ vào cá nhân .
(Sưu tầm)",-1
MU và Inter đều thắng lớn. Chỉ tội mỗi Real. Vừa lên đỉnh trước Barca thì lại bị Betis dìm xuống... Khổ,-1
"Giao đầu mối chuẩn bị đầu tư 2 dự án cải tạo, nâng cấp đường băng sân bay Tân Sơn Nhất và Nội Bài",-1
"Vé đi tuổi thơ được bán tại... chương trình Ký ức Việt Nam. Hôm nay, mời các hành khách lên chuyến tàu về với những trò chơi dân gian và những bài hát đồng dao.
#kyucvietnam #vtvdigital",-1
"Cùng với việc hoàn thành Cổng dữ liệu và Cổng dữ liệu mở ngành tài nguyên và môi trường (TN&MT), trong năm 2022 Bộ TN&MT sẽ xây dựng và công bố, công khai dịch vụ chia sẻ dữ liệu số.",-1
"THỜI ĐIỂM CỰC KỲ NGUY HIỂM Quạ đen đã bay trên bầu trời! Xin đừng chủ quan nữa.  Liên quan đến ""ổ dịch"" Bệnh viện Bạch Mai, Thứ trưởng Bộ Y tế Nguyễn Trường Sơn khuyến cáo tất cả những ai từng đến đây trong 14 ngày qua phải tự cách ly theo dõi sức khỏe tại nhà. Khi có biểu hiện sốt, ho, khó thở… cần thông báo ngay tới cơ quan y tế. ... Tại bệnh viện Bạch Mai, đã có 2 nhân viên y tế và 3 bệnh nhân nhiễm Covid-19. Con gái của nhân viên y tế này cũng bị lây nhiễm. Việt Nam trong vòng 18 ngày đã có thêm 100 ca mới. Phần lớn các tỉnh thành đã có người nhiễm/nghi nhiễm/cách ly. Dịch Covid bắt đầu giai đoạn TĂNG TỐC. Con số có thể lên <PHONE> rất nhanh. Nếu vượt con số 1000 thì sự kiểm soát sẽ vô cùng khó khăn, kịch bản của Vũ Hán, của Italia, Iran... đang gần, rất gần! Trong 7-10 ngày sắp tới là CỰC KỲ QUAN TRỌNG. Mọi người hãy hết sức thận trọng: Không nên ra ngoài và tuân thủ hướng dẫn của các chuyên gia y tế & cơ quan chức năng. Chính phủ đã rất quyết liệt rồi. Tất cả phụ thuộc vào Ý THỨC CỦA MỖI NGƯỜI DÂN. Hãy biết sợ! Tử thần Covid bay rất nhanh và không chừa một ai 😭😭😭 Xem thêm",-1
"2 tân PGĐ Công an tỉnh Phú Thọ, 1 người là Trưởng phòng CSKT, 1 người từng làm Trưởng phòng ANKT (Trước khi được bổ nhiệm giữ chức Trưởng Công an huyện Hạ Hòa). Cả 2 đều được đánh giá là tuổi trẻ tài cao, góp mặt vào hàng loạt các chuyên án lớn. Hy vọng, 2 anh giữ vị trí này sẽ như ""quả đấm thép"" đối với tội phạm...

",-1
Văn phòng Chính phủ vừa có văn bản số 2052/VPCP-KGVX truyền đạt ý kiến chỉ đạo của Thủ tướng Chính phủ yêu cầu xử lý thông tin báo nêu về việc ứng xử với khách du lịch nước ngoài.,-1
"Sở Thông tin và Truyền thông tỉnh Thừa Thiên Huế vừa xử phạt 10 triệu đồng một người về hành vi đăng tải thông tin thất thiệt về dịch COVID-19

  ",-1
